"Archive Date","Associated Streets","Collection Date","Data Type","Intersection Number","Neighborhood Code","Original File Name","Site Location","Street Name","Study Period","Study Type"
"04/09/2018 08:00:00 PM","","03-01-2018","XXX","","BRI","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MACKIN ST_11_BRI_24HR_ATR_XXX_03012018.XLSX","11","MACKIN ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"10/21/2018 08:00:00 PM","ARLINGTON ST, SOUTH HOBART ST","10-09-2018","","462","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0462_ARLINGTON ST, SOUTH HOBART ST_AB_11HR_TMC_10092018.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"12/08/2015 07:00:00 PM","BISHOP JOE SMITH WAY, GENEVA AVE","12-02-2015","","2425","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2425_BISHOP JOE SMITH WAY, GENEVA AVE_DO_11HR_TMC_12022015.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/10/2016 07:00:00 PM","BLUE HILL AVE, GOODALE RD, WOOLSON ST","01-05-2016","","2426","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2426_BLUE HILL AVE, GOODALE RD, WOOLSON ST_DO_11HR_TMC_01052016.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/10/2016 07:00:00 PM","BLUE HILL AVE, GOODALE RD, WOOLSON ST","01-05-2016","","2426","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2426_BLUE HILL AVE, GOODALE RD, WOOLSON ST_DO_11HR_TMC_01052016.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"06/20/2016 08:00:00 PM","GLADSTONE ST, WALLEY ST","06-15-2016","","4131","EAST BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_4131_GLADSTONE ST, WALLEY ST_EB_11HR_TMC_06152016.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/20/2016 08:00:00 PM","G.R. VISCONTI RD, LONDON ST, PORTER ST","06-08-2016","","675","EAST BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0675_G.R. VISCONTI RD, LONDON ST, PORTER ST_EB_11HR_TMC_06082016.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/25/2016 08:00:00 PM","","06-23-2016","XXX","","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\ADAMS ST_26_CH_24HR_ATR_XXX_06232016.PDF","26","ADAMS ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"10/18/2016 08:00:00 PM","ALBANY ST, EAST BERKELEY ST, WEST FOURTH ST","01-13-2016","","312","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0312_ALBANY ST, EAST BERKELEY ST, WEST FOURTH ST_BP_4HR_TMC_01132016.PDF","","","4 HOURS","TURNING MOVEMENT COUNT"
"10/18/2016 08:00:00 PM","EAST BERKELEY ST, WASHINGTON ST","01-13-2016","","365","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0365_EAST BERKELEY ST, WASHINGTON ST_BP_4HR_TMC_01132016.PDF","","","4 HOURS","TURNING MOVEMENT COUNT"
"10/27/2016 08:00:00 PM","CENTRE ST, ESTRELLA ST, SHOPPING PLAZA","10-12-2016","","2557","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2557_CENTRE ST, ESTRELLA ST, SHOPPING PLAZA_RX_11HR_TMC_10122016.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"12/25/2014 07:00:00 PM","COLUMBIA RD, I ST, MARINE RD","12-17-2014","","599","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0599_COLUMBIA RD, I ST, MARINE RD_SB_4HR_TMC_12172014.XLS","","","4 HOURS","TURNING MOVEMENT COUNT"
"01/21/2015 07:00:00 PM","AUSTIN ST, RUTHERFORD AVE SB","12-11-2014","","164","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0164_AUSTIN ST, RUTHERFORD AVE SB_CH_12HR_TMC_12112014.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/03/2015 07:00:00 PM","DORCHESTER AVE, GIBSON ST","10-07-2015","","1242","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1242_DORCHESTER AVE, GIBSON ST_DO_12HR_TMC_10072015.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/03/2015 07:00:00 PM","DORCHESTER AVE, LINCOLN ST, FAULKNER ST","10-07-2015","","2301","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2301_DORCHESTER AVE, LINCOLN ST, FAULKNER ST_DO_12HR_TMC_10072015.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/03/2015 07:00:00 PM","ADAMS ST, PARK ST","10-07-2015","","357","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0357_ADAMS ST, PARK ST_DO_12HR_TMC_10072015.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/03/2015 07:00:00 PM","DORCHESTER AVE, ST MARKS CHURCH","10-07-2015","","468","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0468_DORCHESTER AVE, ST MARKS CHURCH_DO_12HR_TMC_10072015.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/10/2016 08:00:00 PM","COLUMBUS AVE, MALCOM X BLVD, TREMONT ST","01-28-2012","","192","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0192_COLUMBUS AVE, MALCOM X BLVD, TREMONT ST_RX_2HR_TMC_01282012.PDF","","","2 HOURS","TURNING MOVEMENT COUNT"
"05/10/2016 08:00:00 PM","COLUMBUS AVE, RUGGLES ST, TREMONT ST","09-25-2012","","3082","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_3082_COLUMBUS AVE, RUGGLES ST, TREMONT ST_RX_4HR_TMC_09252012.PDF","","","4 HOURS","TURNING MOVEMENT COUNT"
"05/24/2016 08:00:00 PM","ANTRIM ST, BENNINGTON ST","04-27-2016","","2429","EAST BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2429_ANTRIM ST, BENNINGTON ST_EB_11HR_PED_04272016.XLS","","","11 HOURS","PED"
"01/02/2014 07:00:00 PM","NEW ENGLAND AVE, NORFOLK ST, WOODROW AVE","08-12-2010","","1065","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1065_NEW ENGLAND AVE, NORFOLK ST, WOODROW AVE_DO_11HR_TMC_08122010.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/02/2014 07:00:00 PM","HIGH ST, PEARL ST","10-15-2008","","1197","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1197_HIGH ST, PEARL ST_BP_11HR_TMC_10152008.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/02/2014 07:00:00 PM","BOYLSTON ST, KILMARNOCK ST","04-14-2011","","1248","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1248_BOYLSTON ST, KILMARNOCK ST_BP_11HR_TMC_04142011.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/08/2014 07:00:00 PM","MARTIN LUTHER KING JR BLVD, WARREN ST","01-17-2008","","1611","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1611_MARTIN LUTHER KING JR BLVD, WARREN ST_RX_12HR_TMC_01172008.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/13/2014 08:00:00 PM","ROCKLAND ST, WALNUT AVE","09-25-2013","","792","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0792_ROCKLAND ST, WALNUT AVE_RX_11HR_TMC_09252013.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/13/2014 08:00:00 PM","CENTRE ST, HARRIS AVE","04-01-2014","","773","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0773_CENTRE ST, HARRIS AVE_WR_11HR_TMC_04012014.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/13/2014 08:00:00 PM","BIRD ST, COLUMBIA RD","10-02-2012","","536","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0536_BIRD ST, COLUMBIA RD_DO_12HR_TMC_10022012.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/13/2014 08:00:00 PM","BUSSEY ST, WALTER ST","09-04-2013","","531","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0531_BUSSEY ST, WALTER ST_WR_11HR_TMC_09042013.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/20/2014 08:00:00 PM","","03-26-2013","CLASSIFICATION","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\GENEVA AVE_51_DO_24HR_ATR_CLS_03262013.XLS","51","GENEVA AVE","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"01/02/2014 07:00:00 PM","CAMBRIDGE ST, ELEANOR ST","06-19-2008","","699","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0699_CAMBRIDGE ST, ELEANOR ST_AB_11HR_TMC_06192008.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"01/20/2014 07:00:00 PM","CROSS ST, NORTH ST, RAMP CN-SA","08-01-2013","","301","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0301_CROSS ST, NORTH ST, RAMP CN-SA_BP_12HR_TMC_08012013.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/12/2014 08:00:00 PM","AUSTIN ST, RUTHERFORD AVE","06-04-2013","","164","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0164_AUSTIN ST, RUTHERFORD AVE_CH_11HR_TMC_06042013.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/15/2014 08:00:00 PM","FRANKLIN ST, PEARL ST","03-11-2014","","548","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0548_FRANKLIN ST, PEARL ST_BP_12HR_TMC_03112014.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/15/2014 08:00:00 PM","ARCH ST, FRANKLIN ST","03-11-2014","","550","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0550_ARCH ST, FRANKLIN ST_BP_11HR_TMC_03112014.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/18/2014 08:00:00 PM","","12-03-2013","CLASSIFICATION","","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\LINDEN ST_85_AB_24HR_ATR_CLS_12032013.XLSX","85","LINDEN ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"05/19/2014 08:00:00 PM","RIVER ST, WEST ST","05-14-2014","","237","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0237_RIVER ST, WEST ST_HP_11HR_TMC_05142014.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/14/2014 08:00:00 PM","BOYLSTON ST, PARK DR","04-14-2011","","9006","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_9006_BOYLSTON ST, PARK DR_BP_11HR_TMC_04142011.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/14/2014 08:00:00 PM","BROOKLINE AVE, RIVERWAY","04-12-2011","","9013","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_9013_BROOKLINE AVE, RIVERWAY_RX_11HR_TMC_04122011.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/14/2014 08:00:00 PM","MASSACHUSETTS AVE, WESTLAND AVE, ST STEPHEN ST","04-28-2011","","93","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0093_MASSACHUSETTS AVE, WESTLAND AVE, ST STEPHEN ST_BP_11HR_TMC_04282011.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/14/2014 08:00:00 PM","BELVIDERE ST, MASSACHUSETTS AVE","04-28-2011","","129","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0129_BELVIDERE ST, MASSACHUSETTS AVE_BP_11HR_TMC_04282011.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"10/27/2014 08:00:00 PM","COMMONWEALTH AVE (N. RDWY), GLOUCESTER ST","10-02-2014","","4006","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_4006_COMMONWEALTH AVE (N. RDWY), GLOUCESTER ST_BP_12HR_TMC_10022014.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"10/27/2014 08:00:00 PM","COMMONWEALTH AVE (S. RDWY), GLOUCESTER ST","10-02-2014","","4007","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_4007_COMMONWEALTH AVE (S. RDWY), GLOUCESTER ST_BP_12HR_TMC_10022014.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"08/05/2015 08:00:00 PM","","10-16-2014","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\QUINCY ST_457_DO_24HR_ATR_XXX_10162014.XLSX","457","QUINCY ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"08/11/2015 08:00:00 PM","HACKENSACK RD, LELAND RD","07-16-2015","TMC","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\INT_2416_HACKENSACK RD, LELAND RD_WR_11HR_TMC_07162015.PDF","2416","INT","WR","11HR"
"08/16/2015 08:00:00 PM","OAK ST, TACOMA ST, WOOD AVE","07-22-2015","","2419","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2419_OAK ST, TACOMA ST, WOOD AVE_HP_11HR_TMC_07222015.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"08/23/2015 08:00:00 PM","DORCHESTER ST, EAST EIGHTH ST","10-15-2014","","752","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0752_DORCHESTER ST, EAST EIGHTH ST_SB_11HR_TMC_10152014.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"03/21/2016 08:00:00 PM","","07-07-2015","XXX","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\SHAWMUT AV_589_RX_24HR_ATR_XXX_07072015.XLSX","589","SHAWMUT AV","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"05/13/2014 08:00:00 PM","MALCOLM X BLVD, ROXBURY ST","06-28-2013","","2394","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2394_MALCOLM X BLVD, ROXBURY ST_RX_11HR_TMC_06282013.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/13/2014 08:00:00 PM","BRAINARD ST, RESERVATION RD","10-25-2012","","4045","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_4045_BRAINARD ST, RESERVATION RD_HP_11HR_TMC_10252012.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/20/2014 08:00:00 PM","","06-25-2013","SPEED","","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\HYDE PARK AVE_1329_HP_24HR_ATR_SPD_06252013.XLS","1329","HYDE PARK AVE","24 HOURS","AUTOMATED TRAFFIC RECORDING"
"05/20/2014 08:00:00 PM","","06-25-2013","CLASSIFICATION","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MAPLEWOOD ST_36_WR_24HR_ATR_CLS_06252013.XLS","36","MAPLEWOOD ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"05/20/2014 08:00:00 PM","","11-13-2012","SPEED","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\NAHANT AVE_42_DO_24HR_ATR_SPD_11132012.XLS","42","NAHANT AVE","24 HOURS","AUTOMATED TRAFFIC RECORDING"
"05/20/2014 08:00:00 PM","","01-15-2013","VOLUME","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\PARK ST_25_DO_24HR_ATR_VOL_01152013.XLS","25","PARK ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"10/21/2014 08:00:00 PM","BERKELEY ST, COMMONWEALTH AVE (S. RDWY)","09-30-2014","","106","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0106_BERKELEY ST, COMMONWEALTH AVE (S. RDWY)_BP_12HR_TMC_09302014.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"10/21/2014 08:00:00 PM","ARLINGTON ST, COMMONWEALTH AVE (S. RDWY)","09-30-2014","","73","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0073_ARLINGTON ST, COMMONWEALTH AVE (S. RDWY)_BP_12HR_TMC_09302014.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"10/21/2014 08:00:00 PM","ARLINGTON ST, COLUMBUS AVE, STUART ST","09-30-2014","","76","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0076_ARLINGTON ST, COLUMBUS AVE, STUART ST_BP_12HR_TMC_09302014.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"10/21/2014 08:00:00 PM","BOYLSTON ST, DARTMOUTH ST","09-30-2014","","79","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0079_BOYLSTON ST, DARTMOUTH ST_BP_12HR_TMC_09302014.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"10/21/2014 08:00:00 PM","BERKELEY ST, COLUMBUS AVE","09-30-2014","","278","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0278_BERKELEY ST, COLUMBUS AVE_BP_12HR_TMC_09302014.XLS","","","12 HOURS","TURNING MOVEMENT COUNT"
"07/09/2015 08:00:00 PM","","06-27-2015","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WASHINGTON ST_179_DO_24HR_ATR_XXX_06272015.XLSX","179","WASHINGTON ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"07/09/2015 08:00:00 PM","","06-27-2015","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\BLUE HILL AVE_320_DO_24HR_ATR_XXX_06272015.PDF","320","BLUE HILL AVE","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"07/09/2015 08:00:00 PM","","06-10-2015","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\GROVE ST_345_WR_24HR_ATR_XXX_06102015.PDF","345","GROVE ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"07/09/2015 08:00:00 PM","","05-04-2015","XXX","","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WEST FOURTH ST_431_SB_24HR_ATR_XXX_05042015.PDF","431","WEST FOURTH ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"07/13/2015 08:00:00 PM","","10-16-2014","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\QUINCY ST_457_DO_24HR_ATR_XXX_10162014.XLSX","457","QUINCY ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"02/24/2016 07:00:00 PM","CARLTON ST, COMMONWEALTH AVE, UNIVERSITY RD","09-20-2012","","1329","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1329_CARLTON ST, COMMONWEALTH AVE, UNIVERSITY RD_BP_11HR_TMC_09202012.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"02/24/2016 07:00:00 PM","COLUMBUS AVE, MELNEA CASS BLVD, TREMONT ST","06-18-2008","","3010","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_3010_COLUMBUS AVE, MELNEA CASS BLVD, TREMONT ST_RX_11HR_TMC_06182008.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"03/21/2016 08:00:00 PM","","03-27-2014","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\BAKER ST_84_WR_24HR_ATR_XXX_03272014.PDF","84","BAKER ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"03/22/2016 08:00:00 PM","","12-08-2015","XXX","","EAST BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\SARATOGA ST_1066_EB_24HR_ATR_XXX_12082015.PDF","1066","SARATOGA ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"03/22/2016 08:00:00 PM","","11-10-2015","XXX","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\SOUTHERN AV_102_DO_24HR_ATR_XXX_11102015.XLSX","102","SOUTHERN AV","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"09/28/2016 08:00:00 PM","","06-21-2016","XXX","","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\CENTRE ST_725_WR_24HR_ATR_XXX_06212016.PDF","725","CENTRE ST","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"09/28/2016 08:00:00 PM","","06-21-2016","VOLUME","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\COLUMBIA RD_284_DO_24HR_ATR_VOL_06212016.XLS","284","COLUMBIA RD","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"09/28/2016 08:00:00 PM","","06-21-2016","XXX","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\COLUMBUS AVE_430_BP_24HR_ATR_XXX_06212016.PDF","430","COLUMBUS AVE","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"09/28/2016 08:00:00 PM","","06-15-2016","SPEED","","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\COMMONWEALTH AVE_1_BP_96HR_ATR_SPD_06152016.XLS","1","COMMONWEALTH AVE","96 HOURS","AUTOMATED TRAFFIC RECORDING"
"09/29/2016 08:00:00 PM","","06-21-2016","VOLUME","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\DORCHESTER AVE_1404_DO_24HR_ATR_VOL_06212016.XLS","1404","DORCHESTER AVE","24 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/20/2013 07:00:00 PM","B ST, SEAPORT BLVD","07-25-2013","","2351","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2351_B ST, SEAPORT BLVD_SB_12HR_TMC_07252013.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/13/2014 08:00:00 PM","BREMEN ST, PRESCOTT ST","12-05-2013","","433","EAST BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0433_BREMEN ST, PRESCOTT ST_EB_1HR_GAP_12052013.XLS","","","1 HOURS","INTERSECTION GAP"
"05/13/2014 08:00:00 PM","ADAMS ST, DORCHESTER AVE, WASHINGTON ST","10-17-2012","","360","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0360_ADAMS ST, DORCHESTER AVE, WASHINGTON ST_DO_11HR_TMC_10172012.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
"05/13/2014 08:00:00 PM","ADAMS ST, DORCHESTER AVE, WASHINGTON ST","10-17-2012","","360","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0360_ADAMS ST, DORCHESTER AVE, WASHINGTON ST_DO_11HR_TMC_10172012.XLS","","","11 HOURS","TURNING MOVEMENT COUNT"
